TCGplayer Id,Product Line,Set Name,Product Name,Title,Number,Rarity,Condition,TCG Market Price,TCG Direct Low,TCG Low Price With Shipping,TCG Low Price,Total Quantity,Add to Quantity,TCG Marketplace Price,Photo URL
"8608494","Pokemon","SV09: Journey Together","Audino","","124/159","Common","Near Mint","0.14","0.05","1.5000","0.0100","","0","",""
"8608499","Pokemon","SV09: Journey Together","Audino","","124/159","Common","Near Mint Reverse Holofoil","0.27","0.15","1.5000","0.0100","","0","",""
"8608384","Pokemon","SV09: Journey Together","Bagon","","112/159","Common","Near Mint","0.16","0.01","1.5000","0.0100","","0","",""
"8608389","Pokemon","SV09: Journey Together","Bagon","","112/159","Common","Near Mint Reverse Holofoil","0.26","0.15","1.5200","0.0200","","0","",""
"8607894","Pokemon","SV09: Journey Together","Banette","","060/159","Uncommon","Near Mint","0.07","0.01","1.5000","0.0100","","0","",""
"8607899","Pokemon","SV09: Journey Together","Banette","","060/159","Uncommon","Near Mint Reverse Holofoil","0.55","0.97","1.6900","0.2000","","0","",""
"8607904","Pokemon","SV09: Journey Together","Beldum","","061/159","Common","Near Mint","0.11","0.01","1.5000","0.0100","","0","",""
"8607909","Pokemon","SV09: Journey Together","Beldum","","061/159","Common","Near Mint Reverse Holofoil","0.22","0.15","1.5100","0.0200","","0","",""
"8608674","Pokemon","SV09: Journey Together","Billy & O'Nare","","142/159","Common","Near Mint","0.12","0.01","1.5000","0.0100","","0","",""
"8608679","Pokemon","SV09: Journey Together","Billy & O'Nare","","142/159","Common","Near Mint Reverse Holofoil","0.23","0.15","1.5000","0.0100","","0","",""
"8608684","Pokemon","SV09: Journey Together","Black Belt's Training - 143/159","","143/159","Common","Near Mint","0.24","0.19","1.5200","0.0300","","0","",""
"8608689","Pokemon","SV09: Journey Together","Black Belt's Training - 143/159","","143/159","Common","Near Mint Reverse Holofoil","0.37","0.40","1.6200","0.1300","","0","",""
"8608694","Pokemon","SV09: Journey Together","Black Belt's Training - 144/159","","144/159","Common","Near Mint","0.18","0.05","1.5000","0.0100","","0","",""
"8608699","Pokemon","SV09: Journey Together","Black Belt's Training - 144/159","","144/159","Common","Near Mint Reverse Holofoil","0.39","0.40","1.5600","0.0700","","0","",""
"8608704","Pokemon","SV09: Journey Together","Black Belt's Training - 145/159","","145/159","Common","Near Mint","0.20","0.01","1.5000","0.0100","","0","",""
"8608709","Pokemon","SV09: Journey Together","Black Belt's Training - 145/159","","145/159","Common","Near Mint Reverse Holofoil","0.34","0.36","1.5300","0.0400","","0","",""
"8607569","Pokemon","SV09: Journey Together","Blaziken ex","","024/159","Double Rare","Near Mint Holofoil","1.63","2.09","2.2100","0.7200","","0","",""
"8608279","Pokemon","SV09: Journey Together","Bombirdier","","101/159","Common","Near Mint","0.15","0.05","1.5000","0.0100","","0","",""
"8608284","Pokemon","SV09: Journey Together","Bombirdier","","101/159","Common","Near Mint Reverse Holofoil","0.25","0.14","1.5100","0.0200","","0","",""
"8608714","Pokemon","SV09: Journey Together","Brock's Scouting - 146/159","","146/159","Uncommon","Near Mint","0.23","0.10","1.5000","0.0100","","0","",""
"8608719","Pokemon","SV09: Journey Together","Brock's Scouting - 146/159","","146/159","Uncommon","Near Mint Reverse Holofoil","0.53","0.64","1.6400","0.1500","","0","",""
"8608949","Pokemon","SV09: Journey Together","Brock's Scouting - 179/159","","179/159","Ultra Rare","Near Mint Holofoil","2.06","2.00","2.4900","1.0000","","0","",""
"8607364","Pokemon","SV09: Journey Together","Butterfree","","003/159","Rare","Near Mint Holofoil","0.20","0.10","1.5100","0.0100","","0","",""
"8607369","Pokemon","SV09: Journey Together","Butterfree","","003/159","Rare","Near Mint Reverse Holofoil","0.47","0.58","1.6800","0.1900","","0","",""
"8607344","Pokemon","SV09: Journey Together","Caterpie","","001/159","Common","Near Mint","0.14","0.01","1.5000","0.0100","","0","",""
"8607349","Pokemon","SV09: Journey Together","Caterpie","","001/159","Common","Near Mint Reverse Holofoil","0.25","0.15","1.5000","0.0100","","0","",""
"8608514","Pokemon","SV09: Journey Together","Cinccino","","126/159","Uncommon","Near Mint","0.13","0.01","1.5000","0.0100","","0","",""
"8608519","Pokemon","SV09: Journey Together","Cinccino","","126/159","Uncommon","Near Mint Reverse Holofoil","0.38","0.44","1.6200","0.1300","","0","",""
"8780490","Pokemon","SV09: Journey Together","Code Card - Journey Together 3 Pack Blister [Scrafty]","","","Code Card","Near Mint","0.08","","1.5400","0.0500","","0","",""
"8780495","Pokemon","SV09: Journey Together","Code Card - Journey Together 3 Pack Blister [Yanmega]","","","Code Card","Near Mint","0.07","","1.5600","0.0700","","0","",""
"8665451","Pokemon","SV09: Journey Together","Code Card - Journey Together Booster Pack","","","Code Card","Near Mint","0.03","","1.5000","0.0100","","0","",""
"8669552","Pokemon","SV09: Journey Together","Code Card - Journey Together Build & Battle Box","","","Code Card","Near Mint","0.26","","1.6400","0.1500","","0","",""
"8669542","Pokemon","SV09: Journey Together","Code Card - Journey Together Elite Trainer Box","","","Code Card","Near Mint","0.18","","1.5400","0.0500","","0","",""
"8684696","Pokemon","SV09: Journey Together","Code Card - Journey Together Enhanced Booster Display","","","Code Card","Near Mint","0.16","","1.5900","0.1000","","0","",""
"8669547","Pokemon","SV09: Journey Together","Code Card - Journey Together Pokemon Center Elite Trainer Box","","","Code Card","Near Mint","1.88","","1.8900","0.4000","","0","",""
"8669557","Pokemon","SV09: Journey Together","Code Card - Journey Together Single Pack Blister [Archaludon]","","","Code Card","Near Mint","0.01","","1.5000","0.0100","","0","",""
"8607559","Pokemon","SV09: Journey Together","Combusken","","023/159","Uncommon","Near Mint","0.10","0.01","1.5000","0.0100","","0","",""
"8607564","Pokemon","SV09: Journey Together","Combusken","","023/159","Uncommon","Near Mint Reverse Holofoil","0.28","0.17","1.5000","0.0100","","0","",""
"8608369","Pokemon","SV09: Journey Together","Copperajah","","110/159","Uncommon","Near Mint","0.04","0.01","1.5000","0.0100","","0","",""
"8608374","Pokemon","SV09: Journey Together","Copperajah","","110/159","Uncommon","Near Mint Reverse Holofoil","0.40","0.41","1.5800","0.0900","","0","",""
"8608624","Pokemon","SV09: Journey Together","Cramorant","","137/159","Common","Near Mint","0.13","0.05","1.5000","0.0100","","0","",""
"8608629","Pokemon","SV09: Journey Together","Cramorant","","137/159","Common","Near Mint Reverse Holofoil","0.25","0.15","1.5300","0.0400","","0","",""
"8608044","Pokemon","SV09: Journey Together","Cubone","","076/159","Common","Near Mint","0.18","0.05","1.5000","0.0100","","0","",""
"8608049","Pokemon","SV09: Journey Together","Cubone","","076/159","Common","Near Mint Reverse Holofoil","0.27","0.28","1.5100","0.0200","","0","",""
"8608359","Pokemon","SV09: Journey Together","Cufant","","109/159","Common","Near Mint","0.05","0.02","1.5000","0.0100","","0","",""
"8608364","Pokemon","SV09: Journey Together","Cufant","","109/159","Common","Near Mint Reverse Holofoil","0.25","0.14","1.5400","0.0500","","0","",""
"8607989","Pokemon","SV09: Journey Together","Dhelmise","","070/159","Common","Near Mint","0.20","0.06","1.5000","0.0100","","0","",""
"8607994","Pokemon","SV09: Journey Together","Dhelmise","","070/159","Common","Near Mint Reverse Holofoil","0.28","0.14","1.5200","0.0300","","0","",""
"8608554","Pokemon","SV09: Journey Together","Drampa","","130/159","Common","Near Mint","0.14","0.05","1.5000","0.0100","","0","",""
"8608559","Pokemon","SV09: Journey Together","Drampa","","130/159","Common","Near Mint Reverse Holofoil","0.24","0.14","1.5300","0.0400","","0","",""
"8608409","Pokemon","SV09: Journey Together","Druddigon","","115/159","Common","Near Mint","0.18","0.01","1.5000","0.0100","","0","",""
"8608414","Pokemon","SV09: Journey Together","Druddigon","","115/159","Common","Near Mint Reverse Holofoil","0.26","0.20","1.5400","0.0500","","0","",""
"8608469","Pokemon","SV09: Journey Together","Dudunsparce ex - 121/159","","121/159","Double Rare","Near Mint Holofoil","0.65","0.72","1.9900","0.5000","","0","",""
"8608944","Pokemon","SV09: Journey Together","Dudunsparce ex - 178/159","","178/159","Ultra Rare","Near Mint Holofoil","1.20","1.62","2.2100","0.7200","","0","",""
"8608459","Pokemon","SV09: Journey Together","Dunsparce","","120/159","Common","Near Mint","2.06","","2.9700","1.4800","","0","",""
"8608464","Pokemon","SV09: Journey Together","Dunsparce","","120/159","Common","Near Mint Reverse Holofoil","2.60","3.52","1.9800","0.4900","","0","",""
"8607469","Pokemon","SV09: Journey Together","Durant","","014/159","Common","Near Mint","0.15","0.01","1.5000","0.0100","","0","",""
"8607474","Pokemon","SV09: Journey Together","Durant","","014/159","Common","Near Mint Reverse Holofoil","0.26","0.14","1.5000","0.0100","","0","",""
"8608289","Pokemon","SV09: Journey Together","Escavalier","","102/159","Uncommon","Near Mint","0.02","0.01","1.5000","0.0100","","0","",""
"8608294","Pokemon","SV09: Journey Together","Escavalier","","102/159","Uncommon","Near Mint Reverse Holofoil","0.28","0.10","1.5100","0.0100","","0","",""
"8607499","Pokemon","SV09: Journey Together","Floragato","","017/159","Common","Near Mint","0.18","0.05","1.5000","0.0100","","0","",""
"8607504","Pokemon","SV09: Journey Together","Floragato","","017/159","Common","Near Mint Reverse Holofoil","0.30","0.17","1.5200","0.0300","","0","",""
"8607434","Pokemon","SV09: Journey Together","Foongus","","010/159","Common","Near Mint","0.06","0.01","1.5000","0.0100","","0","",""
"8607439","Pokemon","SV09: Journey Together","Foongus","","010/159","Common","Near Mint Reverse Holofoil","0.22","0.15","1.5000","0.0100","","0","",""
"8608449","Pokemon","SV09: Journey Together","Furret - 119/159","","119/159","Common","Near Mint","0.18","0.05","1.5100","0.0200","","0","",""
"8608454","Pokemon","SV09: Journey Together","Furret - 119/159","","119/159","Common","Near Mint Reverse Holofoil","0.26","0.10","1.5300","0.0400","","0","",""
"8608894","Pokemon","SV09: Journey Together","Furret - 168/159","","168/159","Illustration Rare","Near Mint Holofoil","9.15","12.89","8.9400","8.9400","","0","",""
"8608329","Pokemon","SV09: Journey Together","Galarian Stunfisk","","106/159","Common","Near Mint","0.14","0.05","1.5000","0.0100","","0","",""
"8608334","Pokemon","SV09: Journey Together","Galarian Stunfisk","","106/159","Common","Near Mint Reverse Holofoil","0.26","0.14","1.5600","0.0700","","0","",""
"8608574","Pokemon","SV09: Journey Together","Greedent","","132/159","Uncommon","Near Mint","0.10","0.01","1.5000","0.0100","","0","",""
"8608579","Pokemon","SV09: Journey Together","Greedent","","132/159","Uncommon","Near Mint Reverse Holofoil","0.32","0.38","1.6500","0.1600","","0","",""
"8608019","Pokemon","SV09: Journey Together","Grimmsnarl","","073/159","Uncommon","Near Mint","0.10","0.01","1.5000","0.0100","","0","",""
"8608024","Pokemon","SV09: Journey Together","Grimmsnarl","","073/159","Uncommon","Near Mint Reverse Holofoil","0.33","0.35","1.6600","0.1700","","0","",""
"8608724","Pokemon","SV09: Journey Together","Hop's Bag","","147/159","Uncommon","Near Mint","0.16","0.01","1.5000","0.0100","","0","",""
"8608729","Pokemon","SV09: Journey Together","Hop's Bag","","147/159","Uncommon","Near Mint Reverse Holofoil","0.29","0.22","1.5000","0.0100","","0","",""
"8608734","Pokemon","SV09: Journey Together","Hop's Choice Band","","148/159","Uncommon","Near Mint","0.15","0.01","1.5000","0.0100","","0","",""
"8608739","Pokemon","SV09: Journey Together","Hop's Choice Band","","148/159","Uncommon","Near Mint Reverse Holofoil","0.21","0.22","1.5400","0.0500","","0","",""
"8608349","Pokemon","SV09: Journey Together","Hop's Corviknight","","108/159","Uncommon","Near Mint","0.16","0.01","1.5000","0.0100","","0","",""
"8608354","Pokemon","SV09: Journey Together","Hop's Corviknight","","108/159","Uncommon","Near Mint Reverse Holofoil","0.40","0.50","1.6800","0.1900","","0","",""
"8608594","Pokemon","SV09: Journey Together","Hop's Corvisquire","","134/159","Common","Near Mint","0.09","0.05","1.5000","0.0100","","0","",""
"8608599","Pokemon","SV09: Journey Together","Hop's Corvisquire","","134/159","Common","Near Mint Reverse Holofoil","0.25","0.16","1.5100","0.0200","","0","",""
"8608634","Pokemon","SV09: Journey Together","Hop's Cramorant","","138/159","Uncommon","Near Mint","0.14","0.01","1.5000","0.0100","","0","",""
"8608639","Pokemon","SV09: Journey Together","Hop's Cramorant","","138/159","Uncommon","Near Mint Reverse Holofoil","0.26","0.21","1.5000","0.0100","","0","",""
"8608614","Pokemon","SV09: Journey Together","Hop's Dubwool","","136/159","Rare","Near Mint Holofoil","0.19","0.10","1.5000","0.0100","","0","",""
"8608619","Pokemon","SV09: Journey Together","Hop's Dubwool","","136/159","Rare","Near Mint Reverse Holofoil","0.36","0.40","1.6300","0.1400","","0","",""
"8608584","Pokemon","SV09: Journey Together","Hop's Rookidee","","133/159","Common","Near Mint","0.18","0.01","1.5000","0.0100","","0","",""
"8608589","Pokemon","SV09: Journey Together","Hop's Rookidee","","133/159","Common","Near Mint Reverse Holofoil","0.27","0.13","1.5300","0.0400","","0","",""
"8608149","Pokemon","SV09: Journey Together","Hop's Sandaconda","","087/159","Uncommon","Near Mint","0.06","0.01","1.5000","0.0100","","0","",""
"8608154","Pokemon","SV09: Journey Together","Hop's Sandaconda","","087/159","Uncommon","Near Mint Reverse Holofoil","0.39","0.43","1.5000","0.0100","","0","",""
"8608139","Pokemon","SV09: Journey Together","Hop's Silicobra","","086/159","Common","Near Mint","0.15","0.05","1.5000","0.0100","","0","",""
"8608144","Pokemon","SV09: Journey Together","Hop's Silicobra","","086/159","Common","Near Mint Reverse Holofoil","0.24","0.13","1.5200","0.0300","","0","",""
"8608429","Pokemon","SV09: Journey Together","Hop's Snorlax","","117/159","Rare","Near Mint Holofoil","0.33","0.40","1.5000","0.0100","","0","",""
"8608434","Pokemon","SV09: Journey Together","Hop's Snorlax","","117/159","Rare","Near Mint Reverse Holofoil","0.66","0.80","1.6400","0.1500","","0","",""
"8608604","Pokemon","SV09: Journey Together","Hop's Wooloo - 135/159","","135/159","Common","Near Mint","0.09","0.05","1.5000","0.0100","","0","",""
"8608609","Pokemon","SV09: Journey Together","Hop's Wooloo - 135/159","","135/159","Common","Near Mint Reverse Holofoil","0.28","0.16","1.5200","0.0300","","0","",""
"8608904","Pokemon","SV09: Journey Together","Hop's Wooloo - 170/159","","170/159","Illustration Rare","Near Mint Holofoil","4.72","6.30","4.9100","3.4200","","0","",""
"8608379","Pokemon","SV09: Journey Together","Hop's Zacian ex - 111/159","","111/159","Double Rare","Near Mint Holofoil","0.58","0.80","1.7900","0.3000","","0","",""
"8608934","Pokemon","SV09: Journey Together","Hop's Zacian ex - 176/159","","176/159","Ultra Rare","Near Mint Holofoil","1.90","1.90","2.5400","1.0500","","0","",""
"8608984","Pokemon","SV09: Journey Together","Hop's Zacian ex - 186/159","","186/159","Special Illustration Rare","Near Mint Holofoil","36.16","43.53","34.4900","34.4900","","0","",""
"8607999","Pokemon","SV09: Journey Together","Impidimp","","071/159","Common","Near Mint","0.09","0.01","1.5000","0.0100","","0","",""
"8608004","Pokemon","SV09: Journey Together","Impidimp","","071/159","Common","Near Mint Reverse Holofoil","0.23","0.14","1.5300","0.0400","","0","",""
"8607834","Pokemon","SV09: Journey Together","Iono's Bellibolt ex - 053/159","","053/159","Double Rare","Near Mint Holofoil","0.56","0.86","1.6300","0.1400","","0","",""
"8608914","Pokemon","SV09: Journey Together","Iono's Bellibolt ex - 172/159","","172/159","Ultra Rare","Near Mint Holofoil","1.84","2.54","2.4900","1.0000","","0","",""
"8608969","Pokemon","SV09: Journey Together","Iono's Bellibolt ex - 183/159","","183/159","Special Illustration Rare","Near Mint Holofoil","41.37","46.98","39.9800","34.9900","","0","",""
"8608994","Pokemon","SV09: Journey Together","Iono's Bellibolt ex - 188/159","","188/159","Hyper Rare","Near Mint Holofoil","17.49","17.50","16.0000","16.0000","","0","",""
"8607789","Pokemon","SV09: Journey Together","Iono's Electrode","","048/159","Uncommon","Near Mint","0.18","0.05","1.5000","0.0100","","0","",""
"8607794","Pokemon","SV09: Journey Together","Iono's Electrode","","048/159","Uncommon","Near Mint Reverse Holofoil","0.38","0.54","1.6200","0.1300","","0","",""
"8607849","Pokemon","SV09: Journey Together","Iono's Kilowattrel - 055/159","","055/159","Rare","Near Mint Holofoil","0.19","0.10","1.5000","0.0100","","0","",""
"8607854","Pokemon","SV09: Journey Together","Iono's Kilowattrel - 055/159","","055/159","Rare","Near Mint Reverse Holofoil","0.48","0.58","1.5900","0.1000","","0","",""
"8608869","Pokemon","SV09: Journey Together","Iono's Kilowattrel - 163/159","","163/159","Illustration Rare","Near Mint Holofoil","5.01","6.31","5.4100","5.4100","","0","",""
"8607824","Pokemon","SV09: Journey Together","Iono's Tadbulb","","052/159","Common","Near Mint","0.22","0.07","1.5000","0.0100","","0","",""
"8607829","Pokemon","SV09: Journey Together","Iono's Tadbulb","","052/159","Common","Near Mint Reverse Holofoil","0.26","0.15","1.5400","0.0500","","0","",""
"8607779","Pokemon","SV09: Journey Together","Iono's Voltorb","","047/159","Common","Near Mint","0.18","0.01","1.5000","0.0100","","0","",""
"8607784","Pokemon","SV09: Journey Together","Iono's Voltorb","","047/159","Common","Near Mint Reverse Holofoil","0.23","0.23","1.5100","0.0200","","0","",""
"8607839","Pokemon","SV09: Journey Together","Iono's Wattrel","","054/159","Common","Near Mint","0.25","0.09","1.5000","0.0100","","0","",""
"8607844","Pokemon","SV09: Journey Together","Iono's Wattrel","","054/159","Common","Near Mint Reverse Holofoil","0.31","0.20","1.5400","0.0500","","0","",""
"8608744","Pokemon","SV09: Journey Together","Iris's Fighting Spirit - 149/159","","149/159","Uncommon","Near Mint","0.13","0.01","1.5000","0.0100","","0","",""
"8608749","Pokemon","SV09: Journey Together","Iris's Fighting Spirit - 149/159","","149/159","Uncommon","Near Mint Reverse Holofoil","0.28","0.16","1.5000","0.0100","","0","",""
"8608954","Pokemon","SV09: Journey Together","Iris's Fighting Spirit - 180/159","","180/159","Ultra Rare","Near Mint Holofoil","1.16","2.48","1.9900","0.5000","","0","",""
"8607424","Pokemon","SV09: Journey Together","Karrablast","","009/159","Common","Near Mint","0.17","0.05","1.5000","0.0100","","0","",""
"8607429","Pokemon","SV09: Journey Together","Karrablast","","009/159","Common","Near Mint Reverse Holofoil","0.25","0.21","1.5000","0.0100","","0","",""
"8608474","Pokemon","SV09: Journey Together","Kecleon","","122/159","Common","Near Mint","0.21","0.06","1.5000","0.0100","","0","",""
"8608479","Pokemon","SV09: Journey Together","Kecleon","","122/159","Common","Near Mint Reverse Holofoil","0.25","0.20","1.5200","0.0300","","0","",""
"8608179","Pokemon","SV09: Journey Together","Klawf","","090/159","Uncommon","Near Mint","0.06","0.01","1.5000","0.0100","","0","",""
"8608184","Pokemon","SV09: Journey Together","Klawf","","090/159","Uncommon","Near Mint Reverse Holofoil","0.24","0.20","1.5200","0.0300","","0","",""
"8608189","Pokemon","SV09: Journey Together","Koffing","","091/159","Common","Near Mint","0.19","0.05","1.5000","0.0100","","0","",""
"8608194","Pokemon","SV09: Journey Together","Koffing","","091/159","Common","Near Mint Reverse Holofoil","0.27","0.15","1.5000","0.0100","","0","",""
"8608544","Pokemon","SV09: Journey Together","Komala","","129/159","Common","Near Mint","0.18","0.04","1.5000","0.0100","","0","",""
"8608549","Pokemon","SV09: Journey Together","Komala","","129/159","Common","Near Mint Reverse Holofoil","0.25","0.15","1.5000","0.0100","","0","",""
"8607604","Pokemon","SV09: Journey Together","Larvesta","","028/159","Common","Near Mint","0.05","0.01","1.5000","0.0100","","0","",""
"8607609","Pokemon","SV09: Journey Together","Larvesta","","028/159","Common","Near Mint Reverse Holofoil","0.24","0.15","1.5300","0.0400","","0","",""
"8608079","Pokemon","SV09: Journey Together","Larvitar","","080/159","Common","Near Mint","0.16","0.01","1.5000","0.0100","","0","",""
"8608084","Pokemon","SV09: Journey Together","Larvitar","","080/159","Common","Near Mint Reverse Holofoil","0.25","0.16","1.5200","0.0300","","0","",""
"8608644","Pokemon","SV09: Journey Together","Lechonk","","139/159","Common","Near Mint","0.07","0.01","1.5000","0.0100","","0","",""
"8608649","Pokemon","SV09: Journey Together","Lechonk","","139/159","Common","Near Mint Reverse Holofoil","0.30","0.10","1.5000","0.0100","","0","",""
"8608754","Pokemon","SV09: Journey Together","Levincia","","150/159","Uncommon","Near Mint","0.11","0.01","1.5000","0.0100","","0","",""
"8608759","Pokemon","SV09: Journey Together","Levincia","","150/159","Uncommon","Near Mint Reverse Holofoil","0.32","0.25","1.5100","0.0200","","0","",""
"8607859","Pokemon","SV09: Journey Together","Lillie's Clefairy ex - 056/159","","056/159","Double Rare","Near Mint Holofoil","2.53","","2.7400","1.2500","","0","",""
"8608919","Pokemon","SV09: Journey Together","Lillie's Clefairy ex - 173/159","","173/159","Ultra Rare","Near Mint Holofoil","8.34","8.40","8.0000","7.0000","","0","",""
"8608974","Pokemon","SV09: Journey Together","Lillie's Clefairy ex - 184/159","","184/159","Special Illustration Rare","Near Mint Holofoil","121.73","142.99","115.5000","114.0000","","0","",""
"8607974","Pokemon","SV09: Journey Together","Lillie's Comfey","","068/159","Common","Near Mint","0.21","0.07","1.5100","0.0100","","0","",""
"8607979","Pokemon","SV09: Journey Together","Lillie's Comfey","","068/159","Common","Near Mint Reverse Holofoil","0.26","0.15","1.5000","0.0100","","0","",""
"8607954","Pokemon","SV09: Journey Together","Lillie's Cutiefly","","066/159","Common","Near Mint","0.19","0.05","1.5000","0.0100","","0","",""
"8607959","Pokemon","SV09: Journey Together","Lillie's Cutiefly","","066/159","Common","Near Mint Reverse Holofoil","0.25","0.24","1.5400","0.0500","","0","",""
"8608764","Pokemon","SV09: Journey Together","Lillie's Pearl","","151/159","Uncommon","Near Mint","0.14","0.05","1.5000","0.0100","","0","",""
"8608769","Pokemon","SV09: Journey Together","Lillie's Pearl","","151/159","Uncommon","Near Mint Reverse Holofoil","0.23","0.24","1.5000","0.0100","","0","",""
"8607964","Pokemon","SV09: Journey Together","Lillie's Ribombee - 067/159","","067/159","Rare","Near Mint Holofoil","0.17","0.10","1.5000","0.0100","","0","",""
"8607969","Pokemon","SV09: Journey Together","Lillie's Ribombee - 067/159","","067/159","Rare","Near Mint Reverse Holofoil","1.52","0.57","1.5800","0.0900","","0","",""
"8608874","Pokemon","SV09: Journey Together","Lillie's Ribombee - 164/159","","164/159","Illustration Rare","Near Mint Holofoil","5.65","6.29","6.1400","6.1400","","0","",""
"8607404","Pokemon","SV09: Journey Together","Lilligant","","007/159","Common","Near Mint","0.17","0.05","1.5000","0.0100","","0","",""
"8607409","Pokemon","SV09: Journey Together","Lilligant","","007/159","Common","Near Mint Reverse Holofoil","0.25","0.25","1.5400","0.0500","","0","",""
"8608269","Pokemon","SV09: Journey Together","Lokix","","100/159","Uncommon","Near Mint","0.04","0.01","1.5000","0.0100","","0","",""
"8608274","Pokemon","SV09: Journey Together","Lokix","","100/159","Uncommon","Near Mint Reverse Holofoil","0.35","0.41","1.6400","0.1500","","0","",""
"8607674","Pokemon","SV09: Journey Together","Lombre","","036/159","Common","Near Mint","0.15","0.05","1.5000","0.0100","","0","",""
"8607679","Pokemon","SV09: Journey Together","Lombre","","036/159","Common","Near Mint Reverse Holofoil","0.24","0.10","1.5400","0.0500","","0","",""
"8607664","Pokemon","SV09: Journey Together","Lotad","","035/159","Common","Near Mint","0.17","0.05","1.5000","0.0100","","0","",""
"8607669","Pokemon","SV09: Journey Together","Lotad","","035/159","Common","Near Mint Reverse Holofoil","0.31","0.25","1.5600","0.0700","","0","",""
"8607684","Pokemon","SV09: Journey Together","Ludicolo","","037/159","Rare","Near Mint Holofoil","0.25","0.10","1.5000","0.0100","","0","",""
"8607689","Pokemon","SV09: Journey Together","Ludicolo","","037/159","Rare","Near Mint Reverse Holofoil","0.54","0.64","1.5900","0.1000","","0","",""
"8608129","Pokemon","SV09: Journey Together","Lycanroc - 085/159","","085/159","Rare","Near Mint Holofoil","0.18","0.10","1.5000","0.0100","","0","",""
"8608134","Pokemon","SV09: Journey Together","Lycanroc - 085/159","","085/159","Rare","Near Mint Reverse Holofoil","0.38","0.40","1.6400","0.1500","","0","",""
"8608884","Pokemon","SV09: Journey Together","Lycanroc - 166/159","","166/159","Illustration Rare","Near Mint Holofoil","3.31","4.10","3.6300","2.1400","","0","",""
"8608339","Pokemon","SV09: Journey Together","Magearna","","107/159","Rare","Near Mint Holofoil","0.18","0.10","1.5000","0.0100","","0","",""
"8608344","Pokemon","SV09: Journey Together","Magearna","","107/159","Rare","Near Mint Reverse Holofoil","0.39","0.42","1.5800","0.0900","","0","",""
"8607529","Pokemon","SV09: Journey Together","Magmar","","020/159","Common","Near Mint","0.10","0.01","1.5000","0.0100","","0","",""
"8607534","Pokemon","SV09: Journey Together","Magmar","","020/159","Common","Near Mint Reverse Holofoil","0.28","0.10","1.5000","0.0100","","0","",""
"8607539","Pokemon","SV09: Journey Together","Magmortar","","021/159","Rare","Near Mint Holofoil","0.17","0.10","1.5000","0.0100","","0","",""
"8607544","Pokemon","SV09: Journey Together","Magmortar","","021/159","Rare","Near Mint Reverse Holofoil","0.40","0.37","1.6300","0.1400","","0","",""
"8608074","Pokemon","SV09: Journey Together","Mamoswine ex - 079/159","","079/159","Double Rare","Near Mint Holofoil","0.52","1.00","1.7400","0.2500","","0","",""
